symbol,session,n_probes,n_miss,max_n,has_min_month_file,has_session_bars,has_regular_bars,prior_close,prior_adv,has_quote_month_file,daily_eligible,first_trade_et,category
PFAI,2025-09-03,13,13,0,1,0,0,1.625,32258.0,1,0,,no_session_bars_has_month_file
PFLT,2025-09-03,13,0,297,1,1,1,10.18,9036763.0,1,1,08:36,intra_session_sparse
PFS,2025-09-03,13,0,232,1,1,1,19.83,10725121.0,1,1,09:30,intra_session_sparse
PFSA,2025-09-03,13,13,0,1,0,0,28.34,2938768.0,1,0,,no_session_bars_has_month_file
PGEN,2025-09-03,13,0,376,1,1,1,4.76,57847804.0,1,1,04:00,intra_session_sparse
PGNY,2025-09-03,13,13,0,0,0,0,23.41,26370958.0,0,0,,no_minute_file
PGY,2025-09-03,13,13,0,0,0,0,36.36,138382113.0,0,0,,no_minute_file
PHAT,2025-09-03,13,0,274,1,1,1,11.85,12274928.0,1,1,09:30,intra_session_sparse
PHGE,2025-09-03,13,0,109,1,1,1,10.62,7757415.0,1,1,04:01,intra_session_sparse
PHI,2025-09-03,13,0,165,1,1,1,19.55,2063139.0,1,1,05:24,intra_session_sparse
PHIO,2025-09-03,13,1,115,1,1,1,2.12,318426.0,1,0,04:27,intra_session_sparse
PHOE,2025-09-03,13,13,0,0,0,0,7.915,144096.0,0,0,,no_minute_file
PHR,2025-09-03,13,13,0,0,0,0,31.48,23514368.0,0,0,,no_minute_file
PICS,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
PIII,2025-09-03,13,13,0,0,0,0,8.27,52928.0,0,0,,no_minute_file
PINS,2025-09-03,13,13,0,0,0,0,36.73,402544153.0,0,0,,no_minute_file
PK,2025-09-03,13,0,373,1,1,1,11.63,40929437.0,1,1,08:00,intra_session_sparse
PKE,2025-09-03,13,0,144,1,1,1,18.76,2086083.0,1,1,09:30,intra_session_sparse
PL,2025-09-03,13,0,376,1,1,1,6.65,39136333.0,1,1,04:01,intra_session_sparse
PLAY,2025-09-03,13,13,0,1,0,0,25.13,19776090.0,1,0,,no_session_bars_has_month_file
PLBY,2025-09-03,13,1,136,1,1,1,1.65,453120.0,1,0,09:30,intra_session_sparse
PLCE,2025-09-03,13,0,207,1,1,1,5.2,2183772.0,1,1,04:01,intra_session_sparse
PLG,2025-09-03,13,0,233,1,1,1,1.71,936235.0,1,0,04:00,intra_session_sparse
PLGO,2025-09-03,13,2,309,1,1,1,17.49,12070654.0,1,1,09:30,intra_session_sparse
PLRX,2025-09-03,13,0,192,1,1,1,1.675,1490132.0,1,0,05:31,intra_session_sparse
PLRZ,2025-09-03,13,1,100,1,1,1,6.42,593125.0,1,0,07:22,intra_session_sparse
PLSE,2025-09-03,13,2,90,1,1,1,15.11,2661283.0,1,1,09:30,intra_session_sparse
PLTK,2025-09-03,13,0,335,1,1,1,3.67,8057570.0,1,1,07:00,intra_session_sparse
PLTS,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
PLUG,2025-09-03,13,0,376,1,1,1,1.48,69157981.0,1,1,04:00,intra_session_sparse
PLX,2025-09-03,13,0,134,1,1,1,1.64,953473.0,1,0,08:29,intra_session_sparse
PLYX,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
PMAX,2025-09-03,13,13,0,0,0,0,26.4,611515.0,0,0,,no_minute_file
PMI,2025-09-03,13,13,0,1,0,0,5.14,27188699.0,1,1,,no_session_bars_has_month_file
PMN,2025-09-03,13,0,373,1,1,1,13.42,374464.0,1,0,07:00,intra_session_sparse
PMVP,2025-09-03,13,0,237,1,1,1,1.49,541291.0,1,0,05:39,intra_session_sparse
PN,2025-09-03,13,13,0,1,0,0,19.25,469312.0,1,0,,no_session_bars_has_month_file
PNNT,2025-09-03,13,0,202,1,1,1,7.18,3568720.0,1,1,05:38,intra_session_sparse
POAS,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
POET,2025-09-03,13,1,292,1,1,1,5.3,7589778.0,1,1,05:39,intra_session_sparse
POLA,2025-09-03,13,13,0,1,0,0,2.26,51094.0,1,0,,no_session_bars_has_month_file
PONO,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
PPHC,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
PPSI,2025-09-03,13,0,113,1,1,1,3.82,22241044.0,1,1,08:00,intra_session_sparse
PPTA,2025-09-03,13,0,373,1,1,1,18.69,32793988.0,1,1,05:10,intra_session_sparse
PR,2025-09-03,13,0,376,1,1,1,14.51,142709877.0,1,1,05:33,intra_session_sparse
PRAA,2025-09-03,13,0,105,1,1,1,16.9,4660592.0,1,1,08:35,intra_session_sparse
PRCH,2025-09-03,13,0,366,1,1,1,17.75,35128428.0,1,1,05:10,intra_session_sparse
PRE,2025-09-03,13,0,14,1,1,1,8.15,295585.0,1,0,09:30,intra_session_sparse
PRFX,2025-09-03,13,0,81,1,1,1,6.9,20261076.0,1,1,06:56,intra_session_sparse
PRGO,2025-09-03,13,13,0,0,0,0,23.49,47518584.0,0,0,,no_minute_file
PRHI,2025-09-03,13,13,0,1,0,0,5.325,8542.0,1,0,,no_session_bars_has_month_file
PRLD,2025-09-03,13,2,84,1,1,1,1.13,238842.0,1,0,08:00,intra_session_sparse
PRMB,2025-09-03,13,13,0,0,0,0,24.97,173230222.0,0,0,,no_minute_file
PRME,2025-09-03,13,0,369,1,1,1,3.12,12139816.0,1,1,07:41,intra_session_sparse
PROF,2025-09-03,13,2,60,1,1,1,4.5,765777.0,1,0,09:30,intra_session_sparse
PROK,2025-09-03,13,0,250,1,1,1,2.3,4921146.0,1,1,04:22,intra_session_sparse
PROP,2025-09-03,13,0,339,1,1,1,2.4,7312100.0,1,1,08:00,intra_session_sparse
PRSO,2025-09-03,13,13,0,1,0,0,0.851,75429.0,1,0,,no_session_bars_has_month_file
PRTA,2025-09-03,13,0,304,1,1,1,8.27,9622425.0,1,1,09:30,intra_session_sparse
PRTH,2025-09-03,13,0,195,1,1,1,8.28,4237012.0,1,1,09:30,intra_session_sparse
PRZO,2025-09-03,13,1,217,1,1,1,1.36,969431.0,1,0,04:16,intra_session_sparse
PSEC,2025-09-03,13,0,356,1,1,1,2.91,11914974.0,1,1,05:02,intra_session_sparse
PSFE,2025-09-03,13,0,168,1,1,1,13.54,4864562.0,1,1,09:30,intra_session_sparse
PSIG,2025-09-03,13,13,0,1,0,0,3.431,178259.0,1,0,,no_session_bars_has_month_file
PSKY,2025-09-03,13,13,0,1,0,0,14.46,365038722.0,1,1,,no_session_bars_has_month_file
PSNL,2025-09-03,13,0,281,1,1,1,4.81,5043897.0,1,1,09:05,intra_session_sparse
PSNY,2025-09-03,13,13,0,0,0,0,39.9,5384444.0,0,0,,no_minute_file
PSNYW,2025-09-03,13,0,362,1,1,1,9.525,3260831.0,1,1,04:00,intra_session_sparse
PSO,2025-09-03,13,1,281,1,1,1,14.57,7876282.0,1,1,04:00,intra_session_sparse
PSQH,2025-09-03,13,0,275,1,1,1,1.61,2254475.0,1,1,08:14,intra_session_sparse
PSTV,2025-09-03,13,0,339,1,1,1,10.69,6885456.0,1,1,04:02,intra_session_sparse
PTEN,2025-09-03,13,0,373,1,1,1,5.74,42488745.0,1,1,08:30,intra_session_sparse
PTLE,2025-09-03,13,13,0,1,0,0,13.16,155852.0,1,0,,no_session_bars_has_month_file
PTLO,2025-09-03,13,0,368,1,1,1,6.9,31635188.0,1,1,04:15,intra_session_sparse
PTN,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
PTNM,2025-09-03,13,0,118,1,1,1,1.99,5569429.0,1,1,04:28,intra_session_sparse
PTON,2025-09-03,13,0,375,1,1,1,7.365,110374745.0,1,1,04:04,intra_session_sparse
PTRN,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
PUBM,2025-09-03,13,0,243,1,1,1,8.52,8232308.0,1,1,08:00,intra_session_sparse
PUMP,2025-09-03,13,0,338,1,1,1,5.01,8937811.0,1,1,09:13,intra_session_sparse
PURR,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
PUSA,2025-09-03,13,1,224,1,1,1,3.91,1364283.0,1,0,08:00,intra_session_sparse
PWP,2025-09-03,13,13,0,0,0,0,21.82,26180589.0,0,0,,no_minute_file
PXLW,2025-09-03,13,2,75,1,1,1,8.255,911706.0,1,0,04:14,intra_session_sparse
PYXS,2025-09-03,13,0,218,1,1,1,1.33,573798.0,1,0,09:30,intra_session_sparse
PZG,2025-09-03,13,0,203,1,1,1,1.05,723258.0,1,0,07:00,intra_session_sparse
QBTS,2025-09-03,13,0,375,1,1,1,15.85,627463253.0,1,1,04:01,intra_session_sparse
QCLS,2025-09-03,13,0,243,1,1,1,3.8,6837424.0,1,1,04:00,intra_session_sparse
QDEL,2025-09-03,13,13,0,0,0,0,28.25,35238085.0,0,0,,no_minute_file
QH,2025-09-03,13,0,44,1,1,1,4.97,829064.0,1,0,04:03,intra_session_sparse
QMCO,2025-09-03,13,0,184,1,1,1,7.3,3628316.0,1,1,07:00,intra_session_sparse
QNC,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
QNCX,2025-09-03,13,2,61,1,1,1,16.0,340583.0,1,0,09:28,intra_session_sparse
QNST,2025-09-03,13,0,226,1,1,1,15.47,9863931.0,1,1,09:30,intra_session_sparse
QNTM,2025-09-03,13,2,90,1,1,1,16.305,3796650.0,1,1,06:13,intra_session_sparse
QRED,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
QS,2025-09-03,13,0,376,1,1,1,7.73,182325215.0,1,1,04:00,intra_session_sparse
QSI,2025-09-03,13,0,368,1,1,1,1.08,7804659.0,1,1,04:00,intra_session_sparse
QTRX,2025-09-03,13,0,228,1,1,1,4.49,3942590.0,1,1,04:02,intra_session_sparse
QTTB,2025-09-03,13,1,71,1,1,1,1.71,220222.0,1,0,08:00,intra_session_sparse
QUAD,2025-09-03,13,2,118,1,1,1,6.6,2159766.0,1,1,09:30,intra_session_sparse
QUBT,2025-09-03,13,0,376,1,1,1,15.05,253403911.0,1,1,04:00,intra_session_sparse
QUCY,2025-09-03,13,13,0,1,0,0,1.69,197290.0,1,0,,no_session_bars_has_month_file
QUIK,2025-09-03,13,2,130,1,1,1,4.89,1398446.0,1,0,08:00,intra_session_sparse
QUMS,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
QURE,2025-09-03,13,0,315,1,1,1,17.01,12836531.0,1,1,06:31,intra_session_sparse
QXO,2025-09-03,13,13,0,1,0,0,21.13,156860213.0,1,0,,no_session_bars_has_month_file
RAAQ,2025-09-03,13,12,1,1,1,1,10.12,563339.0,1,0,15:59,intra_session_sparse
RAIL,2025-09-03,13,0,123,1,1,1,8.39,2016620.0,1,1,07:49,intra_session_sparse
RANI,2025-09-03,13,13,0,0,0,0,0.466,383708.0,0,0,,no_minute_file
RAPP,2025-09-03,13,2,133,1,1,1,16.37,3369474.0,1,1,09:29,intra_session_sparse
RARE,2025-09-03,13,13,0,0,0,0,32.03,43409626.0,0,0,,no_minute_file
RAY,2025-09-03,13,0,364,1,1,1,13.44,23052971.0,1,1,04:00,intra_session_sparse
RAYA,2025-09-03,13,13,0,0,0,0,110.88,3566113.0,0,0,,no_minute_file
RBBN,2025-09-03,13,0,253,1,1,1,4.02,1909143.0,1,0,08:39,intra_session_sparse
RBNE,2025-09-03,13,2,55,1,1,1,9.45,507274.0,1,0,08:00,intra_session_sparse
RC,2025-09-03,13,0,354,1,1,1,4.27,8976336.0,1,1,09:30,intra_session_sparse
RCAT,2025-09-03,13,0,375,1,1,1,8.88,69654050.0,1,1,04:01,intra_session_sparse
RCEL,2025-09-03,13,0,179,1,1,1,4.29,2244064.0,1,1,04:28,intra_session_sparse
RCKT,2025-09-03,13,0,339,1,1,1,3.24,21047154.0,1,1,08:00,intra_session_sparse
RCON,2025-09-03,13,0,27,1,1,1,2.04,270323.0,1,0,08:54,intra_session_sparse
RCT,2025-09-03,13,2,126,1,1,1,1.51,243459.0,1,0,04:02,intra_session_sparse
RCUS,2025-09-03,13,0,314,1,1,1,10.81,7492990.0,1,1,09:30,intra_session_sparse
RDAC,2025-09-03,13,13,0,0,0,0,10.38,3417.0,0,0,,no_minute_file
RDAG,2025-09-03,13,2,6,1,1,1,10.22,961275.0,1,0,10:02,intra_session_sparse
RDCM,2025-09-03,13,2,59,1,1,1,13.16,812047.0,1,0,09:30,intra_session_sparse
RDGT,2025-09-03,13,13,0,0,0,0,181.81,9875.0,0,0,,no_minute_file
RDNW,2025-09-03,13,2,58,1,1,1,3.69,6893138.0,1,1,09:30,intra_session_sparse
RDW,2025-09-03,13,0,376,1,1,1,8.92,49367500.0,1,1,04:06,intra_session_sparse
REA,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
REAL,2025-09-03,13,0,370,1,1,1,7.65,33419515.0,1,1,08:00,intra_session_sparse
REAX,2025-09-03,13,0,340,1,1,1,5.25,11226165.0,1,1,07:34,intra_session_sparse
RECT,2025-09-03,13,13,0,0,0,0,4.41,6942.0,0,0,,no_minute_file
REFI,2025-09-03,13,0,85,1,1,1,14.2,1303046.0,1,0,09:00,intra_session_sparse
REI,2025-09-03,13,13,0,1,0,0,1.06,3196638.0,1,1,,no_session_bars_has_month_file
REKR,2025-09-03,13,0,242,1,1,1,1.09,2081989.0,1,1,04:10,intra_session_sparse
RELL,2025-09-03,13,2,40,1,1,1,9.51,397177.0,1,0,09:30,intra_session_sparse
RELY,2025-09-03,13,0,356,1,1,1,18.92,82424986.0,1,1,09:25,intra_session_sparse
RENT,2025-09-03,13,2,57,1,1,1,5.7,813201.0,1,0,06:13,intra_session_sparse
RENX,2025-09-03,13,13,0,0,0,0,21.6,1707376.0,0,0,,no_minute_file
REPL,2025-09-03,13,0,360,1,1,1,5.9,19989635.0,1,1,04:10,intra_session_sparse
RES,2025-09-03,13,0,291,1,1,1,4.78,7277957.0,1,1,08:32,intra_session_sparse
RETO,2025-09-03,13,13,0,0,0,0,33.0,30560.0,0,0,,no_minute_file
REVB,2025-09-03,13,2,42,1,1,1,10.8,224991.0,1,0,04:23,intra_session_sparse
RFIL,2025-09-03,13,2,145,1,1,1,6.35,833525.0,1,0,07:00,intra_session_sparse
RGNX,2025-09-03,13,0,210,1,1,1,9.12,5922422.0,1,1,09:30,intra_session_sparse
RGP,2025-09-03,13,0,215,1,1,1,5.135,1246773.0,1,0,09:30,intra_session_sparse
RGTI,2025-09-03,13,0,376,1,1,1,15.52,659715919.0,1,1,04:00,intra_session_sparse
RIG,2025-09-03,13,0,374,1,1,1,3.06,67123124.0,1,1,04:01,intra_session_sparse
RILY,2025-09-03,13,0,242,1,1,1,5.46,7443885.0,1,1,08:00,intra_session_sparse
RIME,2025-09-03,13,1,55,1,1,1,2.02,1514636.0,1,0,04:01,intra_session_sparse
RIOT,2025-09-03,13,0,376,1,1,1,14.09,415313768.0,1,1,04:00,intra_session_sparse
RITM,2025-09-03,13,0,370,1,1,1,12.27,63929560.0,1,1,04:14,intra_session_sparse
RITR,2025-09-03,13,2,171,1,1,1,4.73,982679.0,1,0,07:19,intra_session_sparse
RIVN,2025-09-03,13,0,376,1,1,1,13.87,557957142.0,1,1,04:00,intra_session_sparse
RJET,2025-09-03,13,13,0,0,0,0,18.45,111087.0,0,0,,no_minute_file
RKDA,2025-09-03,13,13,0,0,0,0,3.4,21811.0,0,0,,no_minute_file
RKT,2025-09-03,13,0,376,1,1,1,17.16,339121724.0,1,1,04:00,intra_session_sparse
RKTO,2025-09-03,13,0,353,1,1,1,1.28,1516942.0,1,0,04:00,intra_session_sparse
RLAY,2025-09-03,13,0,338,1,1,1,3.66,4719450.0,1,1,06:37,intra_session_sparse
RLGT,2025-09-03,13,0,89,1,1,1,6.38,512128.0,1,0,09:30,intra_session_sparse
RLMD,2025-09-03,13,0,334,1,1,1,1.42,1517363.0,1,0,04:00,intra_session_sparse
RLYB,2025-09-03,13,0,142,1,1,1,4.46,223072.0,1,0,07:34,intra_session_sparse
RMAX,2025-09-03,13,0,105,1,1,1,9.09,2330749.0,1,1,09:30,intra_session_sparse
RMIX,2025-09-03,13,7,2,1,1,1,11.22,548305.0,1,0,13:51,intra_session_sparse
RMR,2025-09-03,13,0,79,1,1,1,16.69,1547715.0,1,0,09:30,intra_session_sparse
RMSG,2025-09-03,13,2,25,1,1,1,2.67,6039547.0,1,1,09:30,intra_session_sparse
RMTI,2025-09-03,13,0,364,1,1,1,1.83,3240376.0,1,1,04:00,intra_session_sparse
RNA,2025-09-03,13,13,0,0,0,0,47.23,157638662.0,0,0,,no_minute_file
RNAC,2025-09-03,13,2,60,1,1,1,9.84,557097.0,1,0,09:30,intra_session_sparse
RNAZ,2025-09-03,13,13,0,0,0,0,10.29,163492.0,0,0,,no_minute_file
RNGR,2025-09-03,13,0,105,1,1,1,14.15,1879662.0,1,0,09:30,intra_session_sparse
RNGT,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
RNTX,2025-09-03,13,13,0,1,0,0,1.35,120653.0,1,0,,no_session_bars_has_month_file
RNW,2025-09-03,13,0,223,1,1,1,7.65,6228908.0,1,1,07:35,intra_session_sparse
ROC,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
ROIV,2025-09-03,13,0,376,1,1,1,12.39,58559418.0,1,1,09:30,intra_session_sparse
ROLR,2025-09-03,13,13,0,0,0,0,2.79,53100.0,0,0,,no_minute_file
ROMA,2025-09-03,13,13,0,1,0,0,1.79,113310.0,1,0,,no_session_bars_has_month_file
RPAY,2025-09-03,13,0,271,1,1,1,5.67,5673755.0,1,1,09:30,intra_session_sparse
RPC,2025-09-03,13,0,165,1,1,1,12.28,5931515.0,1,1,09:30,intra_session_sparse
RPD,2025-09-03,13,13,0,1,0,0,20.17,19912899.0,1,0,,no_session_bars_has_month_file
RPGL,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
RR,2025-09-03,13,0,376,1,1,1,2.89,76084408.0,1,1,04:00,intra_session_sparse
RRGB,2025-09-03,13,1,166,1,1,1,6.61,2263308.0,1,1,08:00,intra_session_sparse
RSI,2025-09-03,13,13,0,0,0,0,21.39,30320605.0,0,0,,no_minute_file
RSKD,2025-09-03,13,0,246,1,1,1,4.72,4372090.0,1,1,08:00,intra_session_sparse
RTAC,2025-09-03,13,0,70,1,1,1,10.67,3487973.0,1,1,09:10,intra_session_sparse
RTB,2025-09-03,13,0,102,1,1,1,10.71,2210807.0,1,1,04:01,intra_session_sparse
RUBI,2025-09-03,13,13,0,0,0,0,5967.0,1638571.0,0,0,,no_minute_file
RUM,2025-09-03,13,0,361,1,1,1,7.35,21422368.0,1,1,04:01,intra_session_sparse
RUN,2025-09-03,13,0,376,1,1,1,15.93,263748758.0,1,1,06:06,intra_session_sparse
RVLV,2025-09-03,13,13,0,0,0,0,21.46,30058870.0,0,0,,no_minute_file
RVSN,2025-09-03,13,0,175,1,1,1,11.01,566427.0,1,0,04:00,intra_session_sparse
RWAY,2025-09-03,13,0,153,1,1,1,10.8,2910799.0,1,1,09:30,intra_session_sparse
RXO,2025-09-03,13,0,352,1,1,1,16.11,31050062.0,1,1,09:30,intra_session_sparse
RXRX,2025-09-03,13,0,376,1,1,1,4.66,90047109.0,1,1,04:01,intra_session_sparse
RXST,2025-09-03,13,0,342,1,1,1,8.7,10328818.0,1,1,09:30,intra_session_sparse
RXT,2025-09-03,13,0,298,1,1,1,1.42,1033065.0,1,0,07:13,intra_session_sparse
RYAM,2025-09-03,13,0,333,1,1,1,5.62,4117429.0,1,1,09:04,intra_session_sparse
RYN,2025-09-03,13,13,0,0,0,0,25.81,27200874.0,0,0,,no_minute_file
RYOJ,2025-09-03,13,13,0,1,0,0,2.09,345771.0,1,0,,no_session_bars_has_month_file
RYZ,2025-09-03,13,13,0,0,0,0,22.61,4304051.0,0,0,,no_minute_file
RZLT,2025-09-03,13,0,278,1,1,1,7.17,5011486.0,1,1,08:04,intra_session_sparse
RZLV,2025-09-03,13,0,376,1,1,1,3.67,34224967.0,1,1,04:00,intra_session_sparse
S,2025-09-03,13,0,376,1,1,1,17.7,128738129.0,1,1,04:00,intra_session_sparse
SA,2025-09-03,13,0,324,1,1,1,17.61,14625728.0,1,1,04:00,intra_session_sparse
SABR,2025-09-03,13,0,356,1,1,1,1.75,23494730.0,1,1,08:08,intra_session_sparse
SABS,2025-09-03,13,13,0,1,0,0,2.12,199097.0,1,0,,no_session_bars_has_month_file
SAFE,2025-09-03,13,0,241,1,1,1,15.99,6635012.0,1,1,09:30,intra_session_sparse
SAFX,2025-09-03,13,0,289,1,1,1,1.45,726882.0,1,0,04:00,intra_session_sparse
SAGT,2025-09-03,13,2,47,1,1,1,1.88,352696.0,1,0,08:00,intra_session_sparse
SAIL,2025-09-03,13,13,0,1,0,0,20.98,43973731.0,1,0,,no_session_bars_has_month_file
SAN,2025-09-03,13,0,365,1,1,1,9.44,36260910.0,1,1,04:08,intra_session_sparse
SANA,2025-09-03,13,0,369,1,1,1,2.84,20176611.0,1,1,04:00,intra_session_sparse
SATL,2025-09-03,13,0,353,1,1,1,3.59,5260932.0,1,1,04:02,intra_session_sparse
SB,2025-09-03,13,0,231,1,1,1,4.27,1496538.0,1,0,09:30,intra_session_sparse
SBET,2025-09-03,13,0,376,1,1,1,16.98,996033630.0,1,1,04:00,intra_session_sparse
SBEV,2025-09-03,13,2,60,1,1,1,1.71,2389868.0,1,1,04:08,intra_session_sparse
SBFM,2025-09-03,13,13,0,0,0,0,14.4,60410.0,0,0,,no_minute_file
SBGI,2025-09-03,13,1,206,1,1,1,14.22,9759217.0,1,1,09:30,intra_session_sparse
SBH,2025-09-03,13,0,351,1,1,1,14.4,30381504.0,1,1,09:26,intra_session_sparse
SBLK,2025-09-03,13,0,351,1,1,1,18.64,19825729.0,1,1,04:00,intra_session_sparse
SBMT,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
SBRA,2025-09-03,13,0,370,1,1,1,19.26,50981450.0,1,1,09:17,intra_session_sparse
SBS,2025-09-03,13,0,336,1,1,1,4.43,25254182.0,1,1,08:41,intra_session_sparse
SCII,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
SCLX,2025-09-03,13,0,114,1,1,1,18.64,4491168.0,1,1,04:32,intra_session_sparse
SCM,2025-09-03,13,0,89,1,1,1,14.44,2138342.0,1,1,09:30,intra_session_sparse
SCNX,2025-09-03,13,13,0,0,0,0,0.977,576718.0,0,0,,no_minute_file
SCVL,2025-09-03,13,13,0,0,0,0,21.44,7481092.0,0,0,,no_minute_file
SCWO,2025-09-03,13,1,182,1,1,1,3.438,288915.0,1,0,04:18,intra_session_sparse
SCZM,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
SD,2025-09-03,13,0,175,1,1,1,12.1,3443159.0,1,1,08:59,intra_session_sparse
SDEV,2025-09-03,13,0,353,1,1,1,11.4,23847711.0,1,1,04:00,intra_session_sparse
SDGR,2025-09-03,13,0,298,1,1,1,19.11,26580176.0,1,1,04:02,intra_session_sparse
SDHC,2025-09-03,13,0,84,1,1,1,18.75,1299028.0,1,0,09:30,intra_session_sparse
SDOT,2025-09-03,13,13,0,0,0,0,183.88,135493.0,0,0,,no_minute_file
SDST,2025-09-03,13,0,172,1,1,1,3.885,407859.0,1,0,05:07,intra_session_sparse
SEAT,2025-09-03,13,2,125,1,1,1,16.55,5563457.0,1,1,08:00,intra_session_sparse
SEED,2025-09-03,13,13,0,0,0,0,1.177,53555.0,0,0,,no_minute_file
SEG,2025-09-03,13,13,0,0,0,0,24.1,3354221.0,0,0,,no_minute_file
SEGG,2025-09-03,13,2,130,1,1,1,5.57,664751.0,1,0,06:56,intra_session_sparse
SELX,2025-09-03,13,13,0,0,0,0,1.1,8990.0,0,0,,no_minute_file
SEM,2025-09-03,13,0,283,1,1,1,13.02,13073807.0,1,1,09:30,intra_session_sparse
SENS,2025-09-03,13,0,329,1,1,1,9.06,2223669.0,1,1,04:06,intra_session_sparse
SEPN,2025-09-03,13,0,263,1,1,1,12.34,2658499.0,1,1,09:30,intra_session_sparse
SER,2025-09-03,13,2,58,1,1,1,5.31,1767886.0,1,0,08:00,intra_session_sparse
SERV,2025-09-03,13,0,375,1,1,1,10.29,65570813.0,1,1,04:00,intra_session_sparse
SES,2025-09-03,13,0,330,1,1,1,1.09,5673559.0,1,1,04:03,intra_session_sparse
SEV,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
SFIX,2025-09-03,13,0,359,1,1,1,5.2,10297727.0,1,1,09:30,intra_session_sparse
SFL,2025-09-03,13,0,311,1,1,1,8.05,14475630.0,1,1,08:19,intra_session_sparse
SFNC,2025-09-03,13,13,0,1,0,0,20.76,17633347.0,1,0,,no_session_bars_has_month_file
SG,2025-09-03,13,0,373,1,1,1,8.81,69616805.0,1,1,04:00,intra_session_sparse
SGHC,2025-09-03,13,0,369,1,1,1,11.03,23238003.0,1,1,08:19,intra_session_sparse
SGHT,2025-09-03,13,1,61,1,1,1,3.87,491326.0,1,0,09:26,intra_session_sparse
SGML,2025-09-03,13,0,371,1,1,1,6.03,20815010.0,1,1,06:58,intra_session_sparse
SGMT,2025-09-03,13,0,201,1,1,1,7.36,5079179.0,1,1,09:20,intra_session_sparse
SGRY,2025-09-03,13,13,0,0,0,0,22.58,35429855.0,0,0,,no_minute_file
SHAZ,2025-09-03,13,13,0,0,0,0,,,0,0,,no_daily_history
SHBI,2025-09-03,13,0,104,1,1,1,17.02,1922294.0,1,0,09:30,intra_session_sparse
SHC,2025-09-03,13,0,332,1,1,1,16.16,26909473.0,1,1,09:30,intra_session_sparse
SHEN,2025-09-03,13,0,177,1,1,1,12.95,4307743.0,1,1,08:23,intra_session_sparse
SHFS,2025-09-03,13,0,203,1,1,1,3.65,8077362.0,1,1,04:01,intra_session_sparse
SHIP,2025-09-03,13,1,174,1,1,1,7.78,936593.0,1,0,09:30,intra_session_sparse
SHLS,2025-09-03,13,0,376,1,1,1,6.72,33883221.0,1,1,04:33,intra_session_sparse
SHMD,2025-09-03,13,13,0,0,0,0,2.578,45732.0,0,0,,no_minute_file
SHO,2025-09-03,13,0,353,1,1,1,9.35,22906589.0,1,1,09:29,intra_session_sparse
SI,2025-09-03,13,2,100,1,1,1,16.02,2274819.0,1,1,08:32,intra_session_sparse
SIBN,2025-09-03,13,0,129,1,1,1,16.45,7413294.0,1,1,09:29,intra_session_sparse
SID,2025-09-03,13,0,249,1,1,1,1.4,4095508.0,1,1,08:00,intra_session_sparse
SIDU,2025-09-03,13,1,160,1,1,1,1.21,1025851.0,1,0,07:07,intra_session_sparse
SIGA,2025-09-03,13,0,255,1,1,1,8.63,5971066.0,1,1,06:24,intra_session_sparse
SILO,2025-09-03,13,0,79,1,1,1,9.596,224448.0,1,0,07:00,intra_session_sparse
SIMA,2025-09-03,13,2,3,1,1,1,10.44,824319.0,1,0,10:06,intra_session_sparse
SINT,2025-09-03,13,0,365,1,1,1,4.57,333750.0,1,0,07:00,intra_session_sparse
SIRI,2025-09-03,13,13,0,0,0,0,23.11,89770403.0,0,0,,no_minute_file
SITC,2025-09-03,13,0,336,1,1,1,8.98,10650563.0,1,1,04:00,intra_session_sparse
SKBL,2025-09-03,13,0,262,1,1,1,1.02,5096552.0,1,1,05:39,intra_session_sparse
SKE,2025-09-03,13,1,251,1,1,1,17.32,6429199.0,1,1,09:23,intra_session_sparse
SKIL,2025-09-03,13,2,21,1,1,1,15.49,340992.0,1,0,09:37,intra_session_sparse
SKIN,2025-09-03,13,0,250,1,1,1,2.0,2946271.0,1,1,07:17,intra_session_sparse
SKK,2025-09-03,13,0,34,1,1,1,4.037,346872.0,1,0,04:01,intra_session_sparse
